,loss,accuracy,val_loss,val_accuracy
44,0.008669398725032806,0.9969325065612793,9.409702033735812e-05,1.0
45,0.00827360525727272,0.9973159432411194,0.00031225537532009184,1.0
46,0.012468050234019756,0.9959739446640015,0.00023515993962064385,1.0
47,0.014117477461695671,0.9963573813438416,4.298853127693292e-06,1.0
48,0.008405454456806183,0.9959739446640015,1.043080430918053e-07,1.0
49,0.010002076625823975,0.9965490698814392,1.136899481934961e-05,1.0
50,0.015011451207101345,0.9948236346244812,0.0001559050870127976,1.0
51,0.011102857068181038,0.9961656332015991,2.1978833046887303e-06,1.0
52,0.014562873169779778,0.9961656332015991,7.358886068686843e-05,1.0
53,0.01181802712380886,0.995782196521759,0.0029031189624220133,1.0
54,0.02403504028916359,0.9950153231620789,0.1320791393518448,0.9375
55,0.014311305247247219,0.9959739446640015,0.00408328277990222,1.0
56,0.012311253696680069,0.995782196521759,0.0009257853962481022,1.0
57,0.01010006945580244,0.9967408180236816,0.015615446493029594,1.0
58,0.006596442312002182,0.9973159432411194,0.00013403300545178354,1.0
59,0.013778440654277802,0.9948236346244812,0.06160450354218483,1.0
60,0.01251685805618763,0.995398759841919,0.09223027527332306,0.9375
61,0.010452045127749443,0.9963573813438416,0.05317086726427078,1.0
62,0.01057553943246603,0.9961656332015991,0.0012541227042675018,1.0
63,0.009419345296919346,0.9967408180236816,0.00031723975553177297,1.0
64,0.009730126708745956,0.9975076913833618,2.6228977731079794e-05,1.0
65,0.003126546274870634,0.9992331266403198,0.11923962086439133,0.9375
66,0.01373576931655407,0.9961656332015991,1.3336414212972159e-06,1.0
67,0.010978125035762787,0.9955905079841614,1.564621072702721e-07,1.0
68,0.007969689555466175,0.9967408180236816,2.481022875144845e-06,1.0
69,0.01038268767297268,0.9963573813438416,0.00015458714915439487,1.0
70,0.011457451619207859,0.9965490698814392,0.0040595680475234985,1.0
71,0.008213170804083347,0.9969325065612793,0.0010746262269094586,1.0
72,0.006922092288732529,0.9980828166007996,0.0016111420700326562,1.0
73,0.012120762839913368,0.9961656332015991,1.3954468158772215e-05,1.0
74,0.0021552613470703363,0.9994248747825623,3.0695905479660723e-06,1.0
75,0.0075736572034657,0.9975076913833618,0.1591254472732544,0.9375
76,0.0166331697255373,0.9938650131225586,0.016030900180339813,1.0
77,0.0054605938494205475,0.998274564743042,0.04715418815612793,0.9375
78,0.011569705791771412,0.9965490698814392,0.2084781527519226,0.875
79,0.005013425834476948,0.9984662532806396,0.0082500409334898,1.0
80,0.008084953762590885,0.9965490698814392,0.0004063947417307645,1.0
81,0.0069648222997784615,0.9978911280632019,0.00010391217074356973,1.0
82,0.014740520156919956,0.9961656332015991,3.639069473138079e-05,1.0
83,0.005284985061734915,0.998274564743042,9.48391516431002e-06,1.0
84,0.01375015638768673,0.995782196521759,0.0479646772146225,0.9375
85,0.006705861072987318,0.9980828166007996,0.0001441893255105242,1.0
86,0.005650607869029045,0.9978911280632019,0.06986650079488754,0.9375
87,0.010059640742838383,0.9975076913833618,0.5851799249649048,0.9375
88,0.005617909133434296,0.998274564743042,1.2317297458648682,0.9375
89,0.005647508427500725,0.998274564743042,0.162632018327713,0.9375
90,0.003952933941036463,0.9988496899604797,1.9755903849727474e-05,1.0
91,0.015081618912518024,0.995398759841919,8.760485798120499e-05,1.0
92,0.007706685923039913,0.9961656332015991,0.03391404449939728,1.0
93,0.002163675846531987,0.9994248747825623,1.2293365898585762e-06,1.0
94,0.012370055541396141,0.995398759841919,0.793456494808197,0.9375
95,0.00801155436784029,0.9971242547035217,0.040150877088308334,1.0
96,0.007502686697989702,0.9980828166007996,2.3608536139363423e-05,1.0
97,0.006425422616302967,0.9976993799209595,2.595245314296335e-05,1.0
98,0.010611381381750107,0.9969325065612793,1.4007030131324427e-06,1.0
99,0.005138257518410683,0.9980828166007996,0.00020018914074171335,1.0
100,0.004937601275742054,0.9986580014228821,1.6560448784730397e-05,1.0
101,0.008758668787777424,0.9971242547035217,0.00014054802886676043,1.0
102,0.008618554100394249,0.9971242547035217,0.0018382604466751218,1.0
103,0.004913380369544029,0.9992331266403198,2.8162808121123817e-06,1.0
104,0.01305922120809555,0.9965490698814392,0.00011187192285433412,1.0
105,0.008817204274237156,0.9967408180236816,0.0036902723368257284,1.0
106,0.00475977873429656,0.9984662532806396,0.0002688418317120522,1.0
107,0.0126546835526824,0.9969325065612793,3.058991569560021e-05,1.0
108,0.007503105793148279,0.9980828166007996,0.0003559701144695282,1.0
109,0.010122074745595455,0.995782196521759,0.15445710718631744,0.9375
110,0.005927838385105133,0.9984662532806396,0.00010455638403072953,1.0
111,0.004814756102859974,0.9980828166007996,0.27118226885795593,0.9375
112,0.00681720208376646,0.9973159432411194,0.02790815383195877,1.0
113,0.007764752488583326,0.9978911280632019,0.0010098431957885623,1.0
114,0.006882337853312492,0.998274564743042,0.00014329497935250401,1.0
115,0.005226116627454758,0.9973159432411194,0.027560273185372353,1.0
116,0.0031283004209399223,0.9996165633201599,0.0039949677884578705,1.0
117,0.009102939628064632,0.9978911280632019,0.07234818488359451,1.0
118,0.004740889649838209,0.9986580014228821,0.04399929195642471,1.0
119,0.011578146368265152,0.995782196521759,0.39706695079803467,0.9375
120,0.006059942301362753,0.9980828166007996,0.011365381069481373,1.0
121,0.006888044532388449,0.9978911280632019,0.00022405812342185527,1.0
122,0.008455028757452965,0.9976993799209595,0.025216154754161835,1.0
123,0.006774761714041233,0.9975076913833618,0.0016192253679037094,1.0
124,0.007419157773256302,0.9975076913833618,0.05210781842470169,1.0
125,0.010518770664930344,0.9971242547035217,0.05804028362035751,1.0
126,0.00483987620100379,0.9984662532806396,2.3245545435202075e-06,1.0
127,0.009486998431384563,0.9959739446640015,0.00010716578981373459,1.0
128,0.003129812190309167,0.9992331266403198,0.08525029569864273,0.9375
129,0.007190322037786245,0.9980828166007996,1.9540955690899864e-05,1.0
130,0.007184665650129318,0.998274564743042,0.0029091830365359783,1.0
131,0.007948270998895168,0.9984662532806396,0.03645944967865944,1.0
132,0.007976857014000416,0.9975076913833618,3.4656815842026845e-05,1.0
133,0.00897996500134468,0.9971242547035217,4.739268479170278e-05,1.0
134,0.0034860188607126474,0.9984662532806396,0.11659691482782364,0.9375
135,0.0035000077914446592,0.9988496899604797,0.38113293051719666,0.875
136,0.006161372177302837,0.9975076913833618,0.09545354545116425,0.9375
137,0.006485743913799524,0.9980828166007996,0.016383977606892586,1.0
138,0.0026661602314561605,0.9992331266403198,0.001988342497497797,1.0
139,0.0023153501097112894,0.9994248747825623,0.1455088108778,0.9375
140,0.008841187693178654,0.9976993799209595,2.227696086265496e-06,1.0
141,0.007225493900477886,0.9980828166007996,2.516611129976809e-05,1.0
142,0.0019839101005345583,0.9992331266403198,4.432990408531623e-06,1.0
143,0.002471335232257843,0.9992331266403198,0.11510175466537476,0.9375
144,0.014417312107980251,0.9959739446640015,0.10978355258703232,0.9375
145,0.019849644973874092,0.9967408180236816,0.0008441880345344543,1.0
146,0.005612267181277275,0.9980828166007996,5.7504770666128024e-05,1.0
147,0.011129715479910374,0.9961656332015991,3.6209269183018478e-06,1.0
148,0.0038664962630718946,0.998274564743042,8.717125297152961e-07,1.0
149,0.0072776698507368565,0.9978911280632019,0.01062807347625494,1.0
150,0.003175899386405945,0.9986580014228821,7.698826084379107e-05,1.0
151,0.010044232942163944,0.9967408180236816,0.00010970259609166533,1.0
152,0.0051870523020625114,0.9988496899604797,0.005671846214681864,1.0
153,0.006231914274394512,0.9976993799209595,0.017574086785316467,1.0
154,0.00320614967495203,0.9990414381027222,0.7705522179603577,0.8125
155,0.0042099193669855595,0.998274564743042,0.8896046876907349,0.875
156,0.001316141919232905,0.9996165633201599,0.1471414566040039,0.875
157,0.0048554204404354095,0.9992331266403198,3.800404374487698e-05,1.0
158,0.00834523793309927,0.9973159432411194,0.007154347375035286,1.0
159,0.004665376152843237,0.9986580014228821,0.0006959985475987196,1.0
160,0.0055414652451872826,0.998274564743042,0.0001882376818684861,1.0
161,0.0065323831513524055,0.9975076913833618,0.0014878007350489497,1.0
162,0.003618015442043543,0.9988496899604797,1.9028085470199585,0.8125
163,0.005274453200399876,0.9975076913833618,4.170442116446793e-05,1.0
164,0.0013601579703390598,0.9996165633201599,0.0008225296624004841,1.0
165,0.00530959153547883,0.9984662532806396,8.568138127884595e-07,1.0
166,0.0014070960460230708,0.9992331266403198,9.164177754428238e-07,1.0
167,0.0082068657502532,0.9971242547035217,0.005308300256729126,1.0
168,0.006725754588842392,0.9973159432411194,0.0005945984157733619,1.0
169,0.00597520312294364,0.9976993799209595,9.50623052631272e-06,1.0
170,0.006996955722570419,0.998274564743042,0.0035949761513620615,1.0
171,0.0018992440309375525,0.9992331266403198,0.0004875126760452986,1.0
172,0.0004902960499748588,1.0,0.003029506653547287,1.0
173,0.003038127440959215,0.9994248747825623,0.00025300245033577085,1.0
174,0.011427490971982479,0.9978911280632019,0.48885709047317505,0.8125
175,0.004477231297641993,0.998274564743042,0.027760758996009827,1.0
176,0.0023843382950872183,0.9988496899604797,0.00010250804189126939,1.0
177,0.0067290798760950565,0.9980828166007996,0.004399261437356472,1.0
178,0.005312937777489424,0.998274564743042,0.12333614379167557,0.9375
179,0.011280539445579052,0.9961656332015991,0.3745962083339691,0.875
180,0.003132050856947899,0.9988496899604797,0.0001240224955836311,1.0
181,0.006269452162086964,0.9984662532806396,0.0740068256855011,0.9375
182,0.008069558069109917,0.9980828166007996,4.1051407606573775e-06,1.0
183,0.0046745240688323975,0.9986580014228821,8.898498344933614e-05,1.0
184,0.005763344932347536,0.9990414381027222,0.00011911272304132581,1.0
185,0.0014280290342867374,0.9996165633201599,0.0008032566984184086,1.0
186,0.002258446766063571,0.9992331266403198,7.122942042769864e-05,1.0
187,0.0011659066658467054,0.9996165633201599,0.042364589869976044,1.0
188,0.007104454096406698,0.9980828166007996,0.5318254828453064,0.875
189,0.018488924950361252,0.9959739446640015,0.11241327226161957,0.9375
190,0.008635526522994041,0.9978911280632019,0.005934125743806362,1.0
191,0.00638919323682785,0.9975076913833618,0.09413006901741028,0.9375
192,0.003120829351246357,0.9992331266403198,0.0002890472824219614,1.0
193,0.004115836229175329,0.9992331266403198,7.457770152541343e-06,1.0
194,0.005414963234215975,0.9980828166007996,0.0147239426150918,1.0
195,0.004747246857732534,0.9984662532806396,2.0435070837265812e-05,1.0
196,0.006612635683268309,0.9988496899604797,0.00040546845411881804,1.0
197,0.00365792796947062,0.9984662532806396,5.3733416280010715e-05,1.0
198,0.0018854531226679683,0.9994248747825623,8.695404540048912e-05,1.0
199,0.0008719299221411347,1.0,1.787942528608255e-05,1.0
200,0.005189715418964624,0.9984662532806396,4.891979551757686e-05,1.0
201,0.006506435573101044,0.998274564743042,3.681531234178692e-05,1.0
202,0.0034413132816553116,0.9992331266403198,2.664185558387544e-05,1.0
203,0.0056623732671141624,0.9980828166007996,0.27328911423683167,0.875
204,0.00046076346188783646,1.0,0.17792551219463348,0.9375
205,0.004457757342606783,0.9988496899604797,0.26166561245918274,0.9375
206,0.0033896637614816427,0.9990414381027222,0.19663962721824646,0.9375
207,0.004316500388085842,0.998274564743042,3.029872095794417e-05,1.0
208,0.0032684674952179193,0.9990414381027222,0.2544074058532715,0.875
209,0.006948256865143776,0.9973159432411194,0.02948598377406597,1.0
210,0.0007863257778808475,1.0,0.17422086000442505,0.9375
211,0.005140959285199642,0.9980828166007996,0.0002015862992266193,1.0
212,0.0025348071940243244,0.9990414381027222,2.9355053356994176e-06,1.0
213,0.0070821791887283325,0.9978911280632019,0.023139232769608498,1.0
214,0.0025578110944479704,0.9992331266403198,1.2330147001193836e-05,1.0
215,0.001727494178339839,0.9994248747825623,0.008580770343542099,1.0
216,0.004410565365105867,0.9990414381027222,5.673575651599094e-05,1.0
217,0.0031515450682491064,0.9984662532806396,0.006784895900636911,1.0
218,0.002633314812555909,0.9986580014228821,7.360901236097561e-06,1.0
219,0.005405464209616184,0.9980828166007996,1.6368127035093494e-05,1.0
220,0.008782917633652687,0.9975076913833618,0.000333109637722373,1.0
221,0.0007939739152789116,0.9998083114624023,7.5024522629973944e-06,1.0
222,0.0014945088187232614,0.9988496899604797,0.00019890574913006276,1.0
223,0.004968932829797268,0.9976993799209595,0.0005211514653638005,1.0
224,0.0077711534686386585,0.9975076913833618,0.003249774919822812,1.0
225,0.005323363002389669,0.9975076913833618,1.6352629245375283e-05,1.0
226,0.0013593058101832867,0.9996165633201599,2.905723874846444e-07,1.0
227,0.005099641624838114,0.9990414381027222,1.6791927919257432e-05,1.0
228,0.0038034243043512106,0.9988496899604797,0.00019923568470403552,1.0
229,0.004576188046485186,0.9978911280632019,1.0929104064416606e-05,1.0
230,0.0024892103392630816,0.9994248747825623,6.786220183130354e-05,1.0
231,0.002816352993249893,0.9988496899604797,0.0003783474094234407,1.0
232,0.0016826529754325747,0.9996165633201599,0.012749618850648403,1.0
233,0.0005434325430542231,0.9998083114624023,1.1920923270736239e-07,1.0
234,0.00441658915951848,0.9988496899604797,0.1262148916721344,0.9375
235,0.002294284524396062,0.9990414381027222,3.4123286241083406e-06,1.0
236,0.011636736802756786,0.9976993799209595,0.43439751863479614,0.9375
237,0.0019542593508958817,0.9994248747825623,0.0012969091767445207,1.0
238,0.003888303879648447,0.9980828166007996,0.20923277735710144,0.875
239,0.0043381135910749435,0.998274564743042,0.002092021983116865,1.0
240,0.004751123022288084,0.9988496899604797,0.00041783833876252174,1.0
241,0.001974781509488821,0.9992331266403198,0.016514861956238747,1.0
242,0.0072879306972026825,0.9976993799209595,0.0014196757692843676,1.0
243,0.0025911570992320776,0.9994248747825623,0.007949125953018665,1.0
244,0.0020849022548645735,0.9990414381027222,0.00843220204114914,1.0
245,0.002091269940137863,0.9994248747825623,5.060136754764244e-05,1.0
246,0.00022321706637740135,1.0,7.376056601060554e-07,1.0
247,0.00014441707753576338,1.0,1.840815821196884e-05,1.0
248,0.00019668210006784648,1.0,7.450548764609266e-07,1.0
249,0.012181105092167854,0.9971242547035217,2.0135685190325603e-05,1.0
250,0.006335608195513487,0.9976993799209595,0.0003178139158990234,1.0
251,0.0070874919183552265,0.9975076913833618,0.4063361883163452,0.9375
252,0.0065475101582705975,0.9975076913833618,0.0017536398954689503,1.0
253,0.006140709854662418,0.9978911280632019,0.437785267829895,0.9375
254,0.019927015528082848,0.9976993799209595,0.027464929968118668,1.0
255,0.0072247921489179134,0.9975076913833618,0.0017994879744946957,1.0
256,0.0031932771671563387,0.9984662532806396,0.0005366341792978346,1.0
257,0.007033059373497963,0.9975076913833618,0.025679098442196846,1.0
258,0.0032674779649823904,0.9990414381027222,0.0391402468085289,1.0
259,0.0022486988455057144,0.9994248747825623,2.6394749511382543e-05,1.0
260,0.003465822897851467,0.9978911280632019,0.003976799082010984,1.0
261,0.0005126949981786311,0.9998083114624023,0.0015469416975975037,1.0
262,0.004617661237716675,0.9980828166007996,0.003625312587246299,1.0
263,0.001967180287465453,0.9992331266403198,3.530034882714972e-05,1.0
264,0.005145032424479723,0.9990414381027222,0.14206427335739136,0.9375
265,0.0015911079244688153,0.9994248747825623,0.0002291869604960084,1.0
266,0.0004911895957775414,0.9998083114624023,3.6425124562811106e-05,1.0
267,0.0010354820406064391,0.9996165633201599,0.00016457184392493218,1.0
268,0.00028026552172377706,1.0,0.0004964827676303685,1.0
269,0.003184687113389373,0.9994248747825623,0.006595481652766466,1.0
270,0.005785955581814051,0.9980828166007996,0.0003292205510661006,1.0
271,0.0035528605803847313,0.9986580014228821,5.999227869324386e-05,1.0
272,0.0012888291385024786,0.9996165633201599,4.297510895412415e-05,1.0
273,0.009682213887572289,0.9973159432411194,0.008491454645991325,1.0
274,0.01104392483830452,0.9961656332015991,0.22990450263023376,0.9375
275,0.004092893563210964,0.998274564743042,0.14168621599674225,0.9375
276,0.0022005338687449694,0.9990414381027222,0.012118273414671421,1.0
277,0.001045479904860258,0.9998083114624023,0.13624517619609833,0.9375
278,0.005365822464227676,0.9990414381027222,0.11220138520002365,0.9375
279,0.001469894777983427,0.9998083114624023,0.20300273597240448,0.9375
280,0.007580907084047794,0.9984662532806396,0.417900413274765,0.875
281,0.004677096381783485,0.998274564743042,0.5867069959640503,0.875
282,0.0030883988365530968,0.9990414381027222,0.0004560010856948793,1.0
283,0.003646416589617729,0.9990414381027222,8.016234642127529e-05,1.0
284,0.010417552664875984,0.9971242547035217,0.0008599157445132732,1.0
285,0.004728139378130436,0.9990414381027222,0.0053221965208649635,1.0
286,0.00292391050606966,0.9986580014228821,0.0024747366551309824,1.0
287,0.004717112518846989,0.998274564743042,0.012193300761282444,1.0
288,0.00234247581101954,0.9996165633201599,0.0008129356428980827,1.0
289,0.0012275597546249628,0.9998083114624023,0.0029209142085164785,1.0
290,0.0008454556809738278,0.9998083114624023,0.0013619369128718972,1.0
291,0.021511884406208992,0.9963573813438416,0.0003610570274759084,1.0
292,0.003808818059042096,0.9984662532806396,0.003950581420212984,1.0
293,0.00780519749969244,0.9976993799209595,0.00030396407237276435,1.0
294,0.0024382583796977997,0.9992331266403198,0.00030429623438976705,1.0
295,0.0006474274559877813,1.0,4.0988812543218955e-05,1.0
296,0.0027290508151054382,0.9998083114624023,0.0048254672437906265,1.0
297,0.0012106699869036674,0.9998083114624023,0.3224363327026367,0.9375
298,0.005131157115101814,0.9990414381027222,0.18317577242851257,0.875
299,0.002976037794724107,0.9988496899604797,0.006310015916824341,1.0
300,0.002786181168630719,0.9990414381027222,0.0006554730352945626,1.0
301,0.0023501617833971977,0.9990414381027222,0.004793001338839531,1.0
302,0.0021498489659279585,0.9994248747825623,0.4035292863845825,0.9375
303,0.0022589419968426228,0.9988496899604797,0.15986782312393188,0.9375
304,0.0037261201068758965,0.9988496899604797,0.03762693330645561,1.0
305,0.002916485769674182,0.9984662532806396,0.12356840074062347,0.9375
306,0.000983859645202756,0.9994248747825623,0.00029859752976335585,1.0
307,0.006035836413502693,0.9976993799209595,0.03346855565905571,1.0
308,0.000783767260145396,0.9998083114624023,0.0003759964311029762,1.0
309,0.0010487494291737676,0.9996165633201599,0.006536956410855055,1.0
310,0.00810411386191845,0.9984662532806396,0.03778325021266937,1.0
311,0.004242199473083019,0.9988496899604797,0.05108799412846565,0.9375
312,0.0015949431108310819,0.9994248747825623,0.03942469507455826,1.0
313,0.0006878393469378352,0.9998083114624023,0.00012879328278359026,1.0
314,0.0051931291818618774,0.9988496899604797,0.4346345365047455,0.8125
315,0.003894695546478033,0.9980828166007996,0.3356991708278656,0.875
316,0.0003611853753682226,1.0,0.1286671757698059,0.9375
317,0.00016636561485938728,1.0,0.09862593561410904,0.9375
318,0.004123548045754433,0.9986580014228821,0.00014160100545268506,1.0
319,0.011934252455830574,0.9961656332015991,0.0006972993141971529,1.0
320,0.003985593561083078,0.9986580014228821,0.01894250325858593,1.0
321,0.004987591411918402,0.9988496899604797,0.06295118480920792,0.9375
322,0.0009088210645131767,0.9996165633201599,0.01888839155435562,1.0
323,0.0014158686390146613,0.9994248747825623,0.08418664336204529,0.9375
324,0.007384146098047495,0.9986580014228821,0.08061304688453674,0.9375
325,0.003896506270393729,0.9988496899604797,0.008617272600531578,1.0
326,0.0030235014855861664,0.9992331266403198,0.00018582746270112693,1.0
327,0.0003797239623963833,1.0,1.1301650374662131e-05,1.0
328,0.0013255879748612642,0.9996165633201599,0.016261646524071693,1.0
329,0.0010304030729457736,0.9994248747825623,0.0005940400878898799,1.0
330,0.00811133161187172,0.9976993799209595,0.0875917449593544,0.9375
331,0.0027888049371540546,0.9992331266403198,0.34544941782951355,0.9375
332,0.0021034269593656063,0.9994248747825623,3.57627357061574e-07,1.0
333,0.00813076552003622,0.9986580014228821,1.2201080322265625,0.75
334,0.004085259046405554,0.9990414381027222,6.265982665354386e-05,1.0
335,0.003646633354946971,0.9988496899604797,0.008572129532694817,1.0
336,0.0018529961816966534,0.9994248747825623,0.0002035164798144251,1.0
337,0.00352213135920465,0.9990414381027222,1.4379551203091978e-06,1.0
338,0.0048126638866961,0.9988496899604797,0.5393674969673157,0.8125
339,0.003238963894546032,0.9984662532806396,0.00012928691285196692,1.0
340,0.00044798728777095675,0.9998083114624023,0.0015797473024576902,1.0
341,0.007114785723388195,0.9986580014228821,0.025472311303019524,1.0
342,0.003259537508711219,0.9992331266403198,0.002576064318418503,1.0
343,0.009387331083416939,0.9980828166007996,0.567588746547699,0.8125
344,0.00399745162576437,0.9986580014228821,0.37658804655075073,0.8125
345,0.0037704717833548784,0.9984662532806396,0.7616590857505798,0.875
346,0.0007019818294793367,0.9998083114624023,0.7512286901473999,0.9375
347,0.003149427240714431,0.9992331266403198,7.612584886373952e-05,1.0
348,0.00207506213337183,0.9988496899604797,0.00028162801754660904,1.0
349,0.002762820338830352,0.9990414381027222,0.6227705478668213,0.9375
350,0.0028523739892989397,0.9986580014228821,0.3593066930770874,0.9375
351,0.0025520927738398314,0.9992331266403198,0.04405039921402931,0.9375
352,0.004309339914470911,0.998274564743042,0.01990710012614727,1.0
353,0.0018309998558834195,0.9994248747825623,0.017418978735804558,1.0
354,0.000843329937197268,0.9998083114624023,0.00029097413062117994,1.0
355,0.0006322372937574983,0.9998083114624023,0.007450021803379059,1.0
356,0.0031333458609879017,0.9984662532806396,0.10841824859380722,0.9375
357,0.0034441372845321894,0.9992331266403198,0.10109253972768784,0.9375
358,0.006553612649440765,0.9984662532806396,0.6999793648719788,0.9375
359,0.006963960360735655,0.9976993799209595,0.22915270924568176,0.9375
360,0.002299114130437374,0.9994248747825623,0.4608633518218994,0.9375
361,0.0020541686099022627,0.9998083114624023,0.019341498613357544,1.0
362,0.0022103022783994675,0.9994248747825623,0.000632644456345588,1.0
363,0.0015965409111231565,0.9994248747825623,0.07264052331447601,0.9375
364,0.004551340825855732,0.9984662532806396,0.8355280756950378,0.9375
365,0.003101244568824768,0.9988496899604797,0.44614240527153015,0.9375
366,0.009727793745696545,0.9976993799209595,0.21724674105644226,0.875
367,0.002467702142894268,0.9994248747825623,0.32875606417655945,0.9375
368,0.0015057766577228904,0.9996165633201599,0.40102216601371765,0.9375
369,0.00028466354706324637,1.0,0.3138634264469147,0.9375
370,0.002602874068543315,0.9994248747825623,0.0007829435635358095,1.0
371,0.0031298950780183077,0.9988496899604797,0.007217286620289087,1.0
372,0.003009266685694456,0.9986580014228821,0.000216274696867913,1.0
373,0.004478123504668474,0.9986580014228821,0.0005751846474595368,1.0
374,0.0032118558883666992,0.9986580014228821,0.07059859484434128,0.9375
375,0.005554433446377516,0.9986580014228821,0.23524965345859528,0.9375
376,0.004901931621134281,0.9984662532806396,0.005884960293769836,1.0
377,0.0023936063516885042,0.9994248747825623,0.0028104111552238464,1.0
378,0.012708189897239208,0.9976993799209595,0.26154765486717224,0.9375
379,0.008160642348229885,0.998274564743042,0.1680838018655777,0.9375
380,0.0034393509849905968,0.9988496899604797,0.15461456775665283,0.9375
381,0.0007534383330494165,0.9998083114624023,0.24320238828659058,0.9375
382,0.0007753803511150181,0.9996165633201599,0.16885967552661896,0.9375
383,0.0007224477594718337,0.9998083114624023,0.06784996390342712,0.9375
384,0.0021043780725449324,0.9992331266403198,0.6643627285957336,0.875
385,0.0015457164263352752,0.9996165633201599,0.03269729018211365,1.0
386,0.0010091614676639438,0.9998083114624023,0.005425745155662298,1.0
387,0.00398104777559638,0.9992331266403198,0.000771702267229557,1.0
388,0.0013760053552687168,0.9996165633201599,7.241083221742883e-05,1.0
389,0.00116625870577991,0.9996165633201599,1.8200687918579206e-05,1.0
390,0.004728484433144331,0.9984662532806396,0.00033391473698429763,1.0
391,0.0011622952297329903,0.9996165633201599,0.0031454365234822035,1.0
392,0.009075069800019264,0.9984662532806396,0.10808879137039185,0.9375
393,0.004155460279434919,0.9986580014228821,0.2017303705215454,0.9375
394,0.0020943772979080677,0.9990414381027222,7.573913171654567e-05,1.0
395,0.004891392309218645,0.9984662532806396,0.00011390331201255322,1.0
396,0.0015247538685798645,0.9998083114624023,6.623291028517997e-06,1.0
397,0.003728235373273492,0.9990414381027222,0.0013216892257332802,1.0
398,0.0028581765946000814,0.9990414381027222,8.916811930248514e-05,1.0
399,0.002985278144478798,0.9988496899604797,1.2158874596934766e-05,1.0
400,0.0018500181613489985,0.9996165633201599,0.001926934695802629,1.0
401,0.001034627901390195,0.9996165633201599,0.00015969641390256584,1.0
402,0.001542154117487371,0.9992331266403198,2.2531838417053223,0.8125
403,0.0007856594165787101,0.9998083114624023,0.34457725286483765,0.9375
404,0.005015276372432709,0.9986580014228821,8.373898708669003e-06,1.0
405,0.0011940982658416033,0.9994248747825623,2.5550660211592913e-05,1.0
406,0.00020737895101774484,1.0,0.07773704826831818,0.9375
407,0.0013026319211348891,0.9994248747825623,0.002974477596580982,1.0
408,0.011293252930045128,0.9980828166007996,0.03891387954354286,1.0
